article_id,factor_id,score
13,14780,16.88884925842285
13,14950,0.9266172051429749
13,15063,1.570980191230774
13,15075,0.9047878384590149
13,15083,1.3121036291122437
13,15760,0.6830389499664307
13,16307,2.7671375274658203
13,19401,0.9089223146438599
13,21208,2.2113397121429443
13,21451,1.254029631614685
13,22552,2.1441590785980225
13,23382,1.1494884490966797
13,23584,0.9410926103591919
13,24367,0.9883580803871155
13,24781,1.0693073272705078
13,25556,1.383744716644287
13,27063,1.812058925628662
13,28525,0.6722707748413086
13,29280,0.7261078953742981
13,30665,0.8745944499969482
13,31141,0.8954784870147705
13,31792,0.7831078171730042
13,32168,1.4228779077529907
13,32695,0.9290740489959717
14,8381,1.7375458478927612
14,10952,0.8166379928588867
14,13385,0.6366099715232849
14,13592,1.3973274230957031
14,15200,1.9628214836120605
14,17353,1.0674089193344116
14,17512,0.8455139994621277
14,19199,0.9152188897132874
14,26923,1.3377264738082886
14,27178,0.6999052166938782
14,27795,0.9736902713775635
15,1896,1.2134636640548706
15,3567,5.469571590423584
15,4061,0.9389870762825012
15,5090,0.8533871173858643
15,13429,1.6181182861328125
15,13592,0.8189737200737
15,15325,0.7624725103378296
15,15820,1.484124779701233
15,15955,0.39598166942596436
15,16403,0.8389356732368469
15,18113,0.6479613184928894
15,18861,0.7183395028114319
15,19422,0.6039034724235535
15,21268,113.79351043701172
15,22623,1.9681429862976074
15,26577,3.285381317138672
15,32002,5.6908111572265625
15,32632,4.086141586303711
16,2547,8.06463623046875
16,2713,61.91984939575195
16,2893,4.010532855987549
16,3300,1.2877284288406372
16,3617,2.8163058757781982
16,3895,1.2678451538085938
16,5175,5.687300205230713
16,5627,0.7455801963806152
16,5631,0.6854511499404907
16,6170,3.627903938293457
16,6217,0.9912788271903992
16,7352,2.944808006286621
16,8389,1.1541253328323364
16,8592,3.115192413330078
16,10080,10.61185073852539
16,11147,2.6397390365600586
16,13385,3.838301658630371
16,13550,5.281322479248047
16,14780,5.282262802124023
16,14950,10.207409858703613
16,15063,1.9412649869918823
16,15435,2.210361957550049
16,16307,7.465842247009277
16,16607,1.1869810819625854
16,19345,1.9720287322998047
16,20108,1.464035153388977
16,21268,1.6975563764572144
16,22552,4.659099578857422
16,23382,33.85369873046875
16,23478,6.273568153381348
16,24781,3.3453049659729004
16,25221,28.432048797607422
16,25920,3.1504838466644287
16,27433,2.9472298622131348
16,28005,0.7992765307426453
16,28373,25.407455444335938
16,28931,6.272396564483643
16,30374,1.5635766983032227
16,30643,2.8252806663513184
16,30912,6.706569671630859
17,278,4.351060390472412
17,682,1.2448238134384155
17,10952,4.719783782958984
17,11411,0.7101120948791504
17,15083,1.243989109992981
17,16413,3.6397900581359863
17,17251,0.9897062182426453
17,19199,0.963313102722168
17,19542,0.7817918658256531
17,21268,2.5229082107543945
17,22846,0.9105830192565918
17,23877,0.9591143131256104
17,27063,0.8821700811386108
18,262,1.108351469039917
18,3567,0.8390548229217529
18,3959,6.911423683166504
18,5885,1.4556126594543457
18,9220,1.5066317319869995
18,9767,2.0350985527038574
18,10823,2.2280352115631104
18,12227,2.3991758823394775
18,13592,3.2481536865234375
18,13765,0.2982441484928131
18,20674,1.0412088632583618
18,20714,0.7732991576194763
18,21268,9.349318504333496
18,21354,0.26638463139533997
19,457,1.128906488418579
19,5627,0.5919449925422668
19,5631,0.7654972076416016
19,6375,0.9831584095954895
19,6920,2.226472854614258
19,7078,0.9669463634490967
19,7352,6.711952209472656
19,8420,3.6180145740509033
19,8592,4.8529510498046875
19,10080,1.7102768421173096
19,10708,0.5696166753768921
19,11093,1.6363972425460815
19,11410,1.1691994667053223
19,12119,1.2846999168395996
19,13550,2.665712833404541
19,15134,0.9281094074249268
19,15435,1.0190831422805786
19,16307,6.407250881195068
19,16791,0.3928872048854828
19,17522,0.8351427316665649
19,19327,5.359312534332275
19,19345,1.8162332773208618
19,19396,2.1026079654693604
19,21056,1.4025397300720215
19,21208,2.7420742511749268
19,21268,1.0318108797073364
19,21354,2.1806066036224365
19,22552,0.8878528475761414
19,24781,5.8553667068481445
19,25920,1.0155363082885742
19,26535,0.9772058725357056
19,26588,1.00001060962677
19,27392,0.40472060441970825
19,27512,11.793368339538574
19,28141,0.6465045213699341
19,28450,0.8703105449676514
19,28470,1.9148402214050293
19,28856,0.4630219042301178
19,31792,1.1557948589324951
19,32204,0.5530307292938232
20,2119,0.6693084239959717
20,2874,0.33879464864730835
20,5154,1.5733656883239746
20,5631,0.696156919002533
20,6544,0.6894233226776123
20,9507,2.9807193279266357
20,11953,1.3745437860488892
20,13550,0.8001886606216431
20,14657,1.4191327095031738
20,14780,1.475045919418335
20,15063,0.9560874700546265
20,15075,0.8473467826843262
20,18661,2.510406732559204
20,22552,1.744326114654541
20,24367,0.9907098412513733
20,26588,0.9575811624526978
20,27063,1.5302767753601074
20,27433,6.594066619873047
20,28790,1.470731258392334
20,29824,1.7338173389434814
20,32695,3.441986083984375
21,7093,1.967387318611145
21,7599,5.986941814422607
21,10354,1.0712260007858276
21,10842,2.041046142578125
21,13135,2.431439161300659
21,13464,1.2277865409851074
21,13949,53.06028366088867
21,15106,4.761442184448242
21,17174,2.367248058319092
21,20704,2.5484395027160645
21,21268,0.7781334519386292
21,25648,1.1726486682891846
21,26807,4.8335771560668945
21,28924,2.1617465019226074
21,30409,0.6110645532608032
21,31048,2.965074062347412
21,31115,28.12053108215332
21,32045,0.8753976821899414
21,32204,0.6306736469268799
22,1184,1.7567707300186157
22,1802,0.6875765919685364
22,1915,1.87285578250885
22,2193,52.58599853515625
22,3168,1.0391899347305298
22,3808,1.0495747327804565
22,4185,2.387755870819092
22,5079,2.0894882678985596
22,5090,0.7839362621307373
22,5563,2.865649700164795
22,5627,0.8034945726394653
22,6373,0.7202220559120178
22,7130,0.5692198872566223
22,9783,3.0213115215301514
22,9824,1.9718819856643677
22,10842,1.2082082033157349
22,11090,2.1413302421569824
22,12298,1.2003324031829834
22,12724,8.580180168151855
22,13592,6.2314066886901855
22,15480,3.733125925064087
22,15784,1.7193114757537842
22,16072,4.68448543548584
22,16828,4.299798488616943
22,19566,9.18536376953125
22,20192,0.8597761392593384
22,20458,1.2584943771362305
22,21268,120.04469299316406
22,21804,0.8914637565612793
22,28101,7.474081039428711
22,32632,7.702454566955566
23,2193,9.245942115783691
23,4185,3.9400126934051514
23,4715,1.334057331085205
23,5079,1.7988300323486328
23,5090,0.773907482624054
23,5762,1.2074979543685913
23,7911,1.7484201192855835
23,8170,5.281826972961426
23,8944,1.219642162322998
23,10253,5.413382053375244
23,10666,1.4198322296142578
23,10818,3.3374876976013184
23,13263,1.5054380893707275
23,13592,2.414283275604248
23,14993,2.1170766353607178
23,15682,1.0655851364135742
23,15694,0.8756835460662842
23,16902,1.005814790725708
23,17350,5.72992467880249
23,18873,1.3336635828018188
23,19289,1.1861222982406616
23,19566,1.0167196989059448
23,20674,0.8587660789489746
23,20714,2.598649501800537
23,21268,83.56029510498047
23,22300,0.854373574256897
23,22732,0.7245950698852539
23,27406,1.5359634160995483
23,32632,1.950147271156311
24,3654,0.31121721863746643
24,9146,2.9534571170806885
24,10080,0.6712350249290466
24,13550,1.8886351585388184
24,14508,1.2561360597610474
24,16413,0.7171029448509216
24,19422,0.7660620212554932
24,19542,3.0360069274902344
24,21451,1.9989612102508545
24,22221,1.0861982107162476
24,22552,0.8240787982940674
24,25920,0.9960680603981018
24,27512,9.922593116760254
25,3654,6.667975902557373
25,4624,0.6005238890647888
25,4636,2.116349935531616
25,10952,1.0512439012527466
25,13949,2.1899521350860596
25,15263,4.997015953063965
25,15784,1.084852933883667
25,15929,1.3295769691467285
25,16537,0.9941173195838928
25,17353,2.9376420974731445
25,20126,0.8430789113044739
25,21268,2.4980459213256836
25,23568,10.664671897888184
25,25593,1.2474457025527954
25,26807,1.0928847789764404
25,30409,1.799252986907959
25,30554,0.7421610951423645
25,31048,2.370471954345703
25,32168,0.7254001498222351
26,462,0.9731224179267883
26,1479,3.9662795066833496
26,4624,0.6620639562606812
26,5231,13.682256698608398
26,7093,0.9039729833602905
26,7642,1.3893210887908936
26,9294,1.043769121170044
26,10354,1.7351497411727905
26,13592,0.5994839072227478
26,13949,12.586748123168945
26,15066,5.398508071899414
26,16540,0.924142599105835
26,16574,1.154692530632019
26,17350,0.8128763437271118
26,18038,5.094725608825684
26,19199,1.0387623310089111
26,20331,2.622833728790283
26,20966,1.1050978899002075
26,20971,1.5235775709152222
26,22892,1.014037013053894
26,23713,1.29617440700531
26,24584,6.699223518371582
26,26923,0.7862825989723206
26,28247,2.9233124256134033
26,31115,39.182090759277344
26,31930,63.595855712890625
26,32168,1.481760859489441
26,32370,0.940015971660614
26,32695,0.7574846148490906
27,687,1.8893051147460938
27,5154,10.995939254760742
27,5822,4.792905330657959
27,10080,0.985420286655426
27,13385,1.97560453414917
27,13542,4.710620880126953
27,13607,0.958118736743927
27,14018,0.8664703965187073
27,14335,0.6372578740119934
27,17454,18.841754913330078
27,17701,0.8626988530158997
27,21804,0.642907977104187
27,23243,1.236426591873169
27,25319,1.9005284309387207
27,26588,2.8273701667785645
27,26637,2.292217969894409
27,26989,1.6254838705062866
27,27063,0.8117288947105408
27,28625,0.9293919205665588
27,32168,1.395482063293457
27,32293,1.3177895545959473
27,32695,0.6967748999595642
28,2105,0.7023606896400452
28,3227,0.9276684522628784
28,3760,0.8648094534873962
28,10721,0.892263650894165
28,10952,0.7611988186836243
28,15263,0.8822165131568909
28,16413,12.69441032409668
28,17174,1.342082142829895
28,22221,1.1953096389770508
28,23814,1.2110549211502075
28,25879,0.5690867900848389
28,26398,1.0534014701843262
28,27063,0.8025001883506775
29,1184,0.7914747595787048
29,1915,0.8257266283035278
29,5079,0.678961455821991
29,5807,4.76708984375
29,5899,0.7737329602241516
29,10253,0.8758625984191895
29,10823,1.4926292896270752
29,13592,11.203338623046875
29,15744,4.350571155548096
29,16828,2.0933139324188232
29,17353,0.9942911267280579
29,21268,36.597957611083984
29,25648,0.9633225202560425
29,26004,1.1112858057022095
29,27282,0.9011953473091125
29,28030,25.41379165649414
29,30665,0.2775663733482361
30,687,1.1785472631454468
30,13385,1.669405221939087
30,13592,0.7456160187721252
30,14508,0.9312562942504883
30,16540,0.8806871175765991
30,17701,0.8749421238899231
30,21268,1.3595092296600342
30,22900,0.6277468204498291
30,23307,2.3714911937713623
30,24781,1.4039757251739502
30,26588,0.9433833360671997
30,28247,1.4876651763916016
30,31141,1.5573084354400635
30,32168,1.6176317930221558
30,32293,3.635634660720825
31,1729,1.0812853574752808
31,3527,5.396689414978027
31,7352,1.2688673734664917
31,11391,0.7819592356681824
31,17454,3.4427742958068848
31,21268,1.398932933807373
31,25648,0.8285335898399353
31,29799,1.4349677562713623
32,2547,17.93795394897461
32,3243,0.7656964659690857
32,3300,1.0504170656204224
32,3527,5.613292694091797
32,3774,1.0071370601654053
32,6170,7.166371822357178
32,6224,3.880049467086792
32,6416,6.011544704437256
32,6920,5.837279319763184
