article_id,UMAP1,UMAP2
322,-0.8281848833196039,1.0832949225684279
323,-1.7381811842553492,1.409120196559059
324,-3.2089526161782618,4.003450209357368
325,-4.570275495969522,-4.629428094170464
326,0.03709118512941645,0.6095888559599989
327,1.9626944556601171,0.28791261658869916
328,1.769799758470786,2.3503060881873243
329,-2.8310265049569483,-3.616495793602837
330,2.8705750003225927,4.7082951609870065
331,1.5205715194113378,0.5749619548102491
332,-1.6156321272485132,-5.058693116448296
333,-1.7030441269509669,-8.554135030053033
334,5.516124536073935,6.756738478400337
335,-3.6128196224801417,-4.068525498650445
336,3.760988999880088,0.3476119135399931
337,-3.262704323255288,2.3337405268927687
338,-1.5844798788659449,-2.1336221153954393
339,2.403700877702964,-1.0345255787590868
340,-3.744959066831338,3.6871851031561964
341,-0.29226980658696844,1.2453109566947096
342,1.3866029277212744,0.3422875796338194
343,-1.462886939965951,-8.544896786950005
344,1.4042486443884497,1.4346544687529676
345,2.609335948503745,4.376518303610908
346,-1.7971133694283838,3.3391485755225294
347,-4.63922710272001,-7.608679478905572
348,5.765638639009726,1.0934151356001967
349,-0.6729931712381716,-4.725407784722222
350,-4.210342834913003,-5.000410264275445
351,3.847431947267783,3.7029061858435743
352,-3.130747984372842,2.265386397101509
353,-0.38101608606504156,0.7399705593367689
354,5.74420099405123,1.0904618446608656
355,-4.163023899518716,-4.589893525383843
356,-1.403203557454812,1.5660014693518751
357,-0.5530539194644137,-0.20796776368416614
358,-0.3204466507069941,0.6954170112391584
359,5.95523672250582,5.3843439166327585
360,2.1162012114889746,9.478733355261909
361,-0.11719275566266729,-1.4522243197182543
362,3.8932507529623632,0.3711334486385458
363,0.7770004763968115,1.230717355467903
364,3.0983994498617773,1.5273850505133741
365,-0.6887216970555659,15.603644663550483
366,-0.0762705907456751,-1.2850906307915575
367,0.4263524904616003,0.716908807017433
368,1.0642682805426245,0.38115181223355465
369,5.143460084474814,5.831801230170356
370,2.882998992479575,-2.2959169800499803
371,-3.0607261166207667,4.691402727820503
372,-4.389838884793985,2.134103709914314
373,-0.09698886724637701,-3.46306318595208
374,-2.9555577740304346,-3.668726151726616
375,0.7399137511618261,0.2731167469998472
376,1.7339616313345556,-0.0031486208657152126
377,-3.1211740479104395,-3.6028301174858934
378,1.054362107790244,1.6805590932150953
379,-0.37691343876050665,-2.651495402596367
380,2.1791677966482763,-0.13478053166664905
381,-0.09894190283940985,-2.932000582955254
382,2.0663893714316015,-1.0447537358025438
383,-2.749346445523965,1.8312146012564772
384,-0.1548073694341059,-1.6846832688073046
385,-4.732657144986856,3.117848450400459
386,-2.4751041636102076,3.90278154061042
387,2.0119059577353124,0.20833941743575268
388,-0.4289598718516703,-6.714957421563042
389,-3.2431404099099512,-5.505818074486626
390,-5.007273863279092,3.7395773474951857
391,-0.2662367627255793,-5.67989987685479
392,4.356278707063925,4.549597079016792
393,-2.444483231031167,2.084469730116951
394,5.319493581331503,6.352617079474555
395,2.1237133040793066,-1.02154809787072
396,-3.664010475599038,-4.163625901482476
